,Year,Sex,Party,Constituency_Name,Party_Type_TCPD,Turncoat,Incumbent,Result
735,2009,1,27,12,0,1,1,0
736,2009,0,27,12,0,1,1,0
737,2009,1,27,12,0,1,1,0
738,2009,1,27,12,0,1,1,0
739,2009,1,16,5,3,1,1,1
740,2009,1,24,5,3,1,1,0
741,2009,1,7,5,3,1,1,0
742,2009,1,11,5,5,1,1,0
743,2009,1,27,5,0,1,1,0
744,2009,1,67,5,4,1,1,0
745,2009,1,27,5,0,1,1,0
746,2009,1,27,5,0,1,1,0
747,2009,1,27,5,0,1,1,0
748,2009,1,27,5,0,1,1,0
749,2009,1,27,5,0,1,1,0
750,2009,1,27,5,0,1,1,0
751,2009,1,27,5,0,1,1,0
752,2009,1,27,5,0,1,1,0
753,2009,1,24,30,3,1,1,1
754,2009,1,12,30,4,1,1,0
755,2009,1,11,30,5,2,1,0
756,2009,1,7,30,3,1,1,0
757,2009,1,51,30,5,2,1,0
758,2009,1,27,30,0,1,1,0
759,2009,1,27,30,0,1,1,0
760,2009,1,1,30,4,1,1,0
761,2009,1,27,30,0,1,1,0
762,2009,1,27,30,0,1,1,0
763,2009,1,27,30,0,1,1,0
764,2009,1,27,30,0,1,1,0
765,2009,1,27,30,0,1,1,0
766,2009,1,10,30,1,1,1,0
767,2009,1,27,30,0,1,1,0
768,2009,1,27,30,0,1,1,0
769,2004,1,16,11,3,1,1,1
770,2004,1,24,11,3,1,1,0
771,2004,1,7,11,3,1,1,0
772,2004,1,27,11,0,1,1,0
773,2004,1,11,11,5,1,1,0
774,2004,1,27,11,0,1,1,0
775,2004,1,27,11,0,1,1,0
776,2004,1,27,11,0,1,1,0
777,2004,1,27,11,0,1,1,0
778,2004,1,27,11,0,1,1,0
779,2004,1,16,10,3,1,2,1
780,2004,1,24,10,3,1,1,0
781,2004,1,7,10,3,1,1,0
782,2004,1,27,10,0,1,1,0
783,2004,1,27,10,0,1,1,0
784,2004,1,27,10,0,1,1,0
785,2004,1,27,10,0,1,1,0
786,2004,1,27,10,0,1,1,0
787,2004,1,27,10,0,1,1,0
788,2004,1,27,10,0,1,1,0
789,2004,0,16,33,3,1,1,1
790,2004,0,24,33,3,1,1,0
791,2004,1,7,33,3,1,1,0
792,2004,1,27,33,0,1,1,0
793,2004,1,27,33,0,1,1,0
794,2004,1,27,33,0,1,1,0
795,2004,1,32,14,4,2,1,1
796,2004,1,24,14,3,1,1,0
797,2004,1,7,14,3,1,1,0
798,2004,1,27,14,0,1,1,0
799,2004,1,27,14,0,1,1,0
800,2004,1,27,14,0,1,1,0
801,2004,1,27,14,0,1,1,0
802,2004,1,11,14,5,1,1,0
803,2004,1,27,14,0,1,1,0
804,2004,1,27,14,0,1,1,0
805,2004,0,27,14,0,1,1,0
806,2004,1,27,14,0,1,1,0
807,2004,1,27,14,0,1,1,0
808,2004,1,16,17,3,1,1,1
809,2004,1,47,17,4,1,1,0
810,2004,0,7,17,3,1,1,0
811,2004,1,27,17,0,1,1,0
812,2004,1,11,17,5,1,1,0
813,2004,1,47,26,4,1,2,1
814,2004,1,12,26,4,1,1,0
815,2004,1,7,26,3,1,1,0
816,2004,1,54,26,1,1,1,0
817,2004,1,27,26,0,1,1,0
818,2004,1,16,23,3,1,2,1
819,2004,1,24,23,3,1,1,0
820,2004,1,7,23,3,1,1,0
821,2004,1,27,23,0,1,1,0
822,2004,1,11,23,5,1,1,0
823,2004,1,27,23,0,1,1,0
824,2004,1,13,23,1,1,1,0
825,2004,1,16,21,3,1,2,1
826,2004,0,24,21,3,1,1,0
827,2004,1,7,21,3,1,1,0
828,2004,1,27,21,0,1,1,0
829,2004,1,11,21,5,1,1,0
830,2004,1,12,32,4,1,1,1
831,2004,1,24,32,3,1,2,0
832,2004,1,7,32,3,1,1,0
833,2004,1,27,32,0,1,1,0
834,2004,1,27,32,0,1,1,0
835,2004,1,11,32,5,1,1,0
836,2004,1,33,32,4,1,1,0
837,2004,1,27,32,0,1,1,0
838,2004,1,16,19,3,1,1,1
839,2004,0,24,19,3,1,1,0
840,2004,1,7,19,3,1,1,0
841,2004,0,27,19,0,1,1,0
842,2004,1,27,19,0,1,1,0
843,2004,1,27,19,0,1,1,0
844,2004,1,11,19,5,1,1,0
845,2004,1,27,19,0,1,1,0
846,2004,1,27,8,0,1,2,1
847,2004,1,24,8,3,1,1,0
848,2004,1,7,8,3,1,1,0
849,2004,0,27,8,0,1,1,0
850,2004,1,27,8,0,1,1,0
851,2004,1,27,8,0,1,1,0
852,2004,1,27,8,0,1,1,0
853,2004,1,27,8,0,1,1,0
854,2004,1,33,8,4,1,1,0
855,2004,1,22,20,1,2,2,1
856,2004,1,16,20,3,1,1,0
857,2004,1,41,20,4,1,1,0
858,2004,1,27,20,0,1,1,0
859,2004,1,27,20,0,1,1,0
860,2004,1,27,20,0,1,1,0
861,2004,1,27,20,0,1,1,0
862,2004,1,27,20,0,1,1,0
863,2004,1,27,20,0,1,1,0
864,2004,1,27,20,0,1,1,0
865,2004,1,27,20,0,1,1,0
866,2004,1,27,20,0,1,1,0
867,2004,1,27,20,0,1,1,0
868,2004,1,27,20,0,1,1,0
869,2004,1,27,20,0,1,1,0
870,2004,1,27,20,0,1,1,0
871,2004,1,16,13,3,1,2,1
872,2004,1,24,13,3,1,1,0
873,2004,1,7,13,3,1,1,0
874,2004,1,11,13,5,1,1,0
875,2004,0,27,13,0,1,1,0
876,2004,1,33,13,4,1,1,0
877,2004,1,27,13,0,1,1,0
878,2004,1,27,13,0,1,1,0
879,2004,1,39,9,4,1,2,1
880,2004,1,24,9,3,1,1,0
881,2004,1,7,9,3,1,1,0
882,2004,0,27,9,0,1,1,0
883,2004,1,27,9,0,1,1,0
884,2004,1,11,9,5,1,1,0
885,2004,1,27,9,0,1,1,0
886,2004,1,27,9,0,1,1,0
887,2004,1,27,9,0,1,1,0
888,2004,1,27,9,0,1,1,0
889,2004,1,16,3,3,1,1,1
890,2004,1,24,3,3,1,2,0
891,2004,1,7,3,3,1,1,0
892,2004,1,27,3,0,1,1,0
893,2004,1,33,3,4,1,1,0
894,2004,1,27,3,0,1,1,0
895,2004,1,27,3,0,1,1,0
896,2004,1,27,3,0,1,1,0
897,2004,0,16,18,3,1,1,1
898,2004,1,24,18,3,1,2,0
899,2004,1,7,18,3,2,1,0
900,2004,1,11,18,5,1,1,0
901,2004,1,69,18,1,1,1,0
902,2004,0,27,18,0,1,1,0
903,2004,1,27,18,0,1,1,0
904,2004,0,27,18,0,1,1,0
905,2004,1,12,0,4,1,1,1
906,2004,1,24,0,3,1,2,0
907,2004,1,7,0,3,1,1,0
908,2004,1,27,0,0,1,1,0
909,2004,1,11,0,5,1,1,0
910,2004,1,58,0,5,2,1,0
911,2004,1,16,27,3,1,2,1
912,2004,1,24,27,3,1,1,0
913,2004,1,7,27,3,1,1,0
914,2004,1,27,27,0,1,1,0
915,2004,1,11,27,5,1,1,0
916,2004,1,27,27,0,1,1,0
917,2004,0,27,27,0,1,1,0
918,2004,1,27,27,0,1,1,0
919,2004,0,27,27,0,1,1,0
920,2004,1,16,7,3,1,2,1
921,2004,1,24,7,3,1,1,0
922,2004,1,7,7,3,1,1,0
923,2004,1,11,7,5,1,1,0
924,2004,1,27,7,0,1,1,0
925,2004,1,27,7,0,1,1,0
926,2004,1,27,7,0,1,1,0
927,2004,1,27,7,0,1,1,0
928,2004,1,27,7,0,1,1,0
929,2004,1,27,7,0,1,1,0
930,2004,1,27,7,0,1,1,0
931,2004,1,12,30,4,1,1,1
932,2004,1,24,30,3,1,2,0
933,2004,1,7,30,3,1,1,0
934,2004,1,11,30,5,1,1,0
935,2004,1,27,30,0,1,1,0
936,2004,1,27,30,0,1,1,0
937,2004,1,3,30,1,1,1,0
938,2004,1,27,30,0,1,1,0
939,2004,1,27,30,0,1,1,0
940,2004,1,27,30,0,1,1,0
941,2004,1,27,30,0,1,1,0
942,2004,1,27,30,0,1,1,0
943,2004,1,27,30,0,1,1,0
944,2004,1,27,30,0,1,1,0
945,2004,1,27,30,0,1,1,0
946,2005,1,12,30,4,1,1,1
947,2005,1,24,30,3,1,1,0
948,2005,1,7,30,3,1,1,0
949,2005,1,27,30,0,1,1,0
950,2005,1,27,30,0,1,1,0
951,2005,1,27,30,0,1,1,0
952,2005,1,27,30,0,1,1,0
953,2005,1,27,30,0,1,1,0
954,2005,1,27,30,0,1,1,0
955,2005,1,27,30,0,1,1,0
956,2005,1,27,30,0,1,1,0
957,2005,1,27,30,0,1,1,0
958,2005,0,27,30,0,1,1,0
959,2005,1,27,30,0,1,1,0
960,2005,1,27,30,0,1,1,0
961,1999,1,16,11,3,1,2,1
962,1999,1,24,11,3,1,1,0
963,1999,1,7,11,3,1,1,0
964,1999,0,67,11,4,1,1,0
965,1999,1,27,11,0,1,1,0
966,1999,1,27,11,0,1,1,0
967,1999,1,27,11,0,1,1,0
968,1999,1,27,11,0,1,1,0
969,1999,1,16,10,3,1,1,1
970,1999,1,24,10,3,1,2,0
971,1999,1,33,10,4,2,1,0
972,1999,1,27,10,0,1,1,0
973,1999,1,27,10,0,1,1,0
974,1999,1,27,10,0,1,1,0
975,1999,1,27,10,0,1,1,0
976,1999,0,16,33,3,1,2,1
977,1999,1,24,33,3,1,1,0
978,1999,1,7,33,3,1,1,0
979,1999,1,27,33,0,1,1,0
980,1999,1,27,33,0,1,1,0
981,1999,1,27,33,0,1,1,0
982,1999,1,24,14,3,1,1,1
983,1999,1,32,14,4,1,1,0
984,1999,1,7,14,3,1,1,0
985,1999,1,27,14,0,1,1,0
986,1999,1,27,14,0,1,1,0
987,1999,1,27,14,0,1,1,0
988,1999,0,27,14,0,1,1,0
989,1999,1,47,17,4,1,2,1
990,1999,1,16,17,3,1,1,0
991,1999,1,33,17,4,1,1,0
992,1999,1,47,26,4,1,2,1
993,1999,1,12,26,4,1,1,0
994,1999,1,7,26,3,1,1,0
995,1999,1,27,26,0,1,1,0
996,1999,1,57,26,5,1,1,0
997,1999,1,16,23,3,1,2,1
998,1999,0,24,23,3,1,1,0
999,1999,1,7,23,3,1,1,0
1000,1999,1,11,23,5,1,1,0
1001,1999,1,27,23,0,1,1,0
1002,1999,1,57,23,5,1,1,0
1003,1999,1,16,21,3,1,2,1
1004,1999,1,24,21,3,1,1,0
1005,1999,1,7,21,3,1,1,0
1006,1999,1,24,32,3,1,2,1
1007,1999,1,12,32,4,1,2,0
1008,1999,1,33,32,4,1,1,0
1009,1999,1,27,32,0,1,1,0
1010,1999,1,27,32,0,1,1,0
1011,1999,1,27,32,0,1,1,0
1012,1999,1,27,32,0,1,1,0
1013,1999,1,24,19,3,1,2,1
1014,1999,1,16,19,3,1,1,0
1015,1999,1,71,19,1,1,1,0
1016,1999,1,27,19,0,1,1,0
1017,1999,0,27,19,0,1,1,0
1018,1999,1,27,19,0,1,1,0
1019,1999,1,11,19,5,1,1,0
1020,1999,1,27,19,0,1,1,0
1021,1999,1,27,19,0,1,1,0
1022,1999,1,24,8,3,1,2,1
1023,1999,1,27,8,0,1,1,0
1024,1999,0,7,8,3,1,1,0
1025,1999,1,27,8,0,1,1,0
1026,1999,1,27,8,0,1,1,0
1027,1999,1,27,8,0,1,1,0
1028,1999,1,27,8,0,1,1,0
1029,1999,1,57,8,5,2,1,0
1030,1999,1,41,20,4,1,2,1
1031,1999,1,16,20,3,1,1,0
1032,1999,1,7,20,3,1,1,0
1033,1999,1,27,20,0,1,1,0
1034,1999,1,27,20,0,1,1,0
1035,1999,1,27,20,0,1,1,0
1036,1999,1,16,13,3,1,2,1
1037,1999,1,24,13,3,1,2,0
1038,1999,1,7,13,3,1,1,0
1039,1999,1,11,13,5,1,1,0
1040,1999,0,27,13,0,1,1,0
1041,1999,1,27,13,0,1,1,0
1042,1999,1,27,13,0,1,1,0
1043,1999,1,27,13,0,1,1,0
1044,1999,1,39,9,4,1,1,1
1045,1999,1,24,9,3,1,2,0
1046,1999,1,33,9,4,1,1,0
1047,1999,1,27,9,0,1,1,0
1048,1999,1,11,9,5,1,1,0
1049,1999,1,27,9,0,1,1,0
1050,1999,1,27,9,0,1,1,0
1051,1999,1,27,9,0,1,1,0
1052,1999,1,27,9,0,1,1,0
1053,1999,1,27,9,0,1,1,0
1054,1999,1,24,3,3,1,2,1
1055,1999,1,16,3,3,1,1,0
1056,1999,1,7,3,3,1,1,0
1057,1999,1,27,3,0,1,1,0
1058,1999,1,27,3,0,1,1,0
1059,1999,0,27,3,0,1,1,0
1060,1999,1,27,3,0,1,1,0
1061,1999,1,27,3,0,1,1,0
1062,1999,1,24,18,3,1,1,1
1063,1999,1,27,18,0,1,1,0
1064,1999,1,7,18,3,1,1,0
1065,1999,1,27,18,0,1,1,0
1066,1999,1,27,18,0,1,1,0
1067,1999,1,27,18,0,1,1,0
1068,1999,1,24,0,3,1,1,1
1069,1999,1,12,0,4,1,2,0
1070,1999,1,7,0,3,1,1,0
1071,1999,0,11,0,5,1,1,0
1072,1999,1,27,0,0,1,1,0
1073,1999,1,16,27,3,1,1,1
1074,1999,1,24,27,3,1,1,0
1075,1999,0,33,27,4,2,1,0
1076,1999,1,27,27,0,1,1,0
1077,1999,1,27,27,0,1,1,0
1078,1999,0,27,27,0,1,1,0
1079,1999,1,27,27,0,1,1,0
1080,1999,1,27,27,0,1,1,0
1081,1999,0,27,27,0,1,1,0
1082,1999,1,16,7,3,1,2,1
1083,1999,1,24,7,3,1,1,0
1084,1999,1,7,7,3,1,1,0
1085,1999,1,27,7,0,1,1,0
1086,1999,1,27,7,0,1,1,0
1087,1999,1,27,7,0,1,1,0
1088,1999,1,27,7,0,1,1,0
1089,1999,1,27,7,0,1,1,0
1090,1999,1,27,7,0,1,1,0
1091,1999,1,24,30,3,1,1,1
1092,1999,1,12,30,4,1,1,0
1093,1999,1,7,30,3,1,1,0
1094,1999,0,27,30,0,1,1,0
1095,1999,1,27,30,0,1,1,0
1096,1999,1,27,30,0,1,1,0
1097,1999,1,2,30,1,1,1,0
1098,1999,1,27,30,0,1,1,0
1099,1999,1,27,30,0,1,1,0
1100,1999,1,67,30,4,1,1,0
1101,1999,1,27,30,0,1,1,0
1102,1999,1,27,30,0,1,1,0
1103,2003,1,27,8,0,1,1,1
1104,2003,1,24,8,3,1,1,0
1105,2003,1,27,8,0,1,1,0
1106,2003,1,27,8,0,1,1,0
1107,2003,1,27,8,0,1,1,0
1108,2003,1,27,8,0,1,1,0
1109,2003,1,27,8,0,1,1,0
1110,1998,1,16,11,3,1,2,1
1111,1998,1,24,11,3,1,1,0
1112,1998,1,7,11,3,1,1,0
1113,1998,1,28,11,1,1,1,0
1114,1998,1,67,11,4,1,1,0
1115,1998,1,27,11,0,1,1,0
1116,1998,1,24,10,3,1,2,1
1117,1998,1,27,10,0,1,1,0
1118,1998,1,7,10,3,1,1,0
1119,1998,1,28,10,1,1,1,0
1120,1998,1,27,10,0,1,1,0
1121,1998,1,78,10,1,1,1,0
1122,1998,1,27,10,0,1,1,0
1123,1998,0,16,33,3,1,1,1
1124,1998,1,24,33,3,1,1,0
1125,1998,1,7,33,3,1,1,0
1126,1998,1,28,33,1,1,1,0
1127,1998,1,27,33,0,1,1,0
1128,1998,1,27,33,0,1,1,0
1129,1998,1,24,14,3,1,1,1
1130,1998,1,31,14,3,1,2,0
1131,1998,1,7,14,3,1,1,0
1132,1998,1,28,14,1,1,1,0
1133,1998,1,27,14,0,1,1,0
1134,1998,1,27,14,0,1,1,0
1135,1998,1,47,17,4,2,2,1
1136,1998,1,16,17,3,1,1,0
1137,1998,0,7,17,3,1,1,0
1138,1998,1,28,17,1,1,1,0
1139,1998,1,47,26,4,2,2,1
1140,1998,0,12,26,4,1,1,0
1141,1998,0,7,26,3,1,1,0
1142,1998,1,54,26,1,1,1,0
1143,1998,1,27,26,0,1,1,0
1144,1998,1,16,23,3,1,2,1
1145,1998,1,24,23,3,1,1,0
1146,1998,1,7,23,3,1,1,0
1147,1998,1,27,23,0,1,1,0
1148,1998,1,11,23,5,1,1,0
1149,1998,1,27,23,0,1,1,0
1150,1998,1,27,23,0,1,1,0
1151,1998,1,16,21,3,1,2,1
1152,1998,0,24,21,3,1,1,0
1153,1998,1,7,21,3,1,1,0
1154,1998,1,27,21,0,1,1,0
1155,1998,1,12,32,4,1,2,1
1156,1998,1,24,32,3,1,1,0
1157,1998,1,7,32,3,1,1,0
1158,1998,1,36,32,4,1,1,0
1159,1998,1,27,32,0,1,1,0
1160,1998,1,64,32,3,1,1,0
1161,1998,1,24,19,3,1,2,1
1162,1998,1,16,19,3,1,1,0
1163,1998,1,7,19,3,1,1,0
1164,1998,1,11,19,5,1,1,0
1165,1998,1,67,19,4,1,1,0
1166,1998,1,27,19,0,1,1,0
1167,1998,1,24,8,3,1,1,1
1168,1998,1,27,8,0,1,2,0
1169,1998,1,7,8,3,1,1,0
1170,1998,1,27,8,0,1,1,0
1171,1998,1,41,20,4,1,2,1
1172,1998,1,31,20,3,1,1,0
1173,1998,1,7,20,3,1,1,0
1174,1998,1,54,20,1,1,1,0
1175,1998,1,27,20,0,1,1,0
1176,1998,1,16,13,3,1,1,1
1177,1998,1,24,13,3,1,2,0
1178,1998,1,7,13,3,1,1,0
1179,1998,1,11,13,5,1,1,0
1180,1998,1,53,13,4,1,1,0
1181,1998,1,27,13,0,1,1,0
1182,1998,1,24,9,3,1,2,1
1183,1998,1,39,9,4,1,1,0
1184,1998,1,7,9,3,1,1,0
1185,1998,1,11,9,5,1,1,0
1186,1998,1,27,9,0,1,1,0
1187,1998,1,27,9,0,1,2,0
1188,1998,1,27,9,0,1,1,0
1189,1998,1,27,9,0,1,1,0
1190,1998,1,27,9,0,1,1,0
1191,1998,1,24,3,3,1,2,1
1192,1998,0,16,3,3,1,1,0
1193,1998,0,7,3,3,1,1,0
1194,1998,0,27,3,0,1,1,0
1195,1998,1,24,18,3,1,2,1
1196,1998,1,27,18,0,1,1,0
1197,1998,1,7,18,3,1,1,0
1198,1998,1,11,18,5,1,1,0
1199,1998,1,27,18,0,1,1,0
1200,1998,1,12,0,4,1,1,1
1201,1998,1,24,0,3,1,2,0
1202,1998,1,7,0,3,1,1,0
1203,1998,1,27,0,0,1,1,0
1204,1998,1,27,0,0,1,1,0
1205,1998,1,61,27,4,1,2,1
1206,1998,1,24,27,3,1,1,0
1207,1998,0,7,27,3,1,1,0
1208,1998,1,27,27,0,1,1,0
1209,1998,1,27,27,0,1,1,0
1210,1998,1,27,27,0,1,1,0
1211,1998,1,27,27,0,1,1,0
1212,1998,1,16,7,3,1,1,1
1213,1998,1,24,7,3,1,1,0
1214,1998,1,7,7,3,1,1,0
1215,1998,1,11,7,5,1,1,0
1216,1998,1,27,7,0,1,1,0
1217,1998,1,27,7,0,1,1,0
1218,1998,1,27,7,0,1,1,0
1219,1998,1,27,7,0,1,1,0
1220,1998,0,27,7,0,1,1,0
1221,1998,1,24,30,3,1,1,1
1222,1998,1,12,30,4,1,2,0
1223,1998,1,7,30,3,1,1,0
1224,1998,1,11,30,5,1,1,0
1225,1998,1,27,30,0,1,1,0
1226,1998,1,27,30,0,1,1,0
1227,1998,1,27,30,0,1,1,0
1228,1998,1,27,30,0,1,1,0
1229,1998,1,27,30,0,1,1,0
1230,1996,1,16,11,3,1,1,1
1231,1996,1,24,11,3,1,1,0
1232,1996,1,7,11,3,1,1,0
1233,1996,1,27,11,0,1,1,0
1234,1996,1,27,11,0,1,1,0
1235,1996,1,27,11,0,1,1,0
1236,1996,1,27,11,0,1,1,0
1237,1996,1,27,11,0,1,1,0
